"Ensembl_ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","sig"
"ENSG00000007314.12",123.079192673563,1.61026791746641,0.228349509173079,7.05176868256764,1.76657709436588e-12,4.75471837682234e-10,"SCN4A","Up"
"ENSG00000143194.13",29.1183091871103,-1.57808285251633,0.22397486499103,-7.04580334306502,1.84394529033557e-12,4.92964541578707e-10,"MAEL","Down"
"ENSG00000128510.12",21.8972394499509,-1.5459405570153,0.219456673045843,-7.04439986061558,1.86262545180157e-12,4.94638814980424e-10,"CPA4","Down"
"ENSG00000092607.15",544.254514092309,1.21106961153846,0.17219954181497,7.03294328645639,2.02221579712249e-12,5.29953579359061e-10,"TBX15","Up"
"ENSG00000229967.1",5.29197147664853,-5.14164421772263,0.731061397406729,-7.03312230130249,2.01962188255517e-12,5.29953579359061e-10,"MAGEA4-AS1","Down"
"ENSG00000182103.5",8.03420121313392,-1.41194066677,0.201069012321009,-7.02216940577504,2.18449436675656e-12,5.68739533368501e-10,"FAM181B","Down"
"ENSG00000175426.11",919.410599421637,2.00185717624166,0.28624057399239,6.99361781008337,2.67886708393985e-12,6.92922022218573e-10,"PCSK1","Up"
"ENSG00000239039.1",2.0427135262605,-3.39853750524787,0.486355089514473,-6.98777000286071,2.79289737004128e-12,7.17756605407898e-10,"SNORD13","Down"
"ENSG00000178372.8",38.0326620546474,-2.55706867809934,0.366027694644007,-6.98599782343331,2.82838459305775e-12,7.22217127435016e-10,"CALML5","Down"
"ENSG00000253898.1",25.1608162930785,-3.99073060015569,0.573064945925817,-6.96383652241798,3.31128836705378e-12,8.40139240848536e-10,"LINC01419","Down"
"ENSG00000214691.9",15.7872422787086,1.62629983299162,0.233728113615474,6.95808393707905,3.44931696747737e-12,8.69620835965148e-10,"LINC01913","Up"
"ENSG00000166049.11",5.39085421148426,-4.19309434348975,0.602907737161226,-6.95478608921627,3.5309739461309e-12,8.84608906730682e-10,"PASD1","Down"
"ENSG00000075240.17",3625.97834315422,0.577949551317601,0.0831622213022566,6.94966467065639,3.66155499374563e-12,9.0592783615443e-10,"GRAMD4","Not significant"
"ENSG00000279993.1",7.10769618405962,1.57745101793725,0.226977207780487,6.94982123254783,3.65749385915573e-12,9.0592783615443e-10,"AC078925.3","Up"
"ENSG00000163923.10",776.473429030305,-0.909967145236398,0.131076979341996,-6.94223463040127,3.85945491219564e-12,9.4899708007655e-10,"RPL39L","Not significant"
"ENSG00000102243.13",185.541095385774,-1.68744694611098,0.243240922629159,-6.93734807396548,3.99528605655634e-12,9.70416004736984e-10,"VGLL1","Down"
"ENSG00000176402.6",21.2918030963721,-1.35993652816367,0.196025963519998,-6.93753268058763,3.99007041422157e-12,9.70416004736984e-10,"GJC3","Down"
"ENSG00000228714.4",3.98425125682511,-2.89893688572206,0.418035486544894,-6.93466698170069,4.07179196195078e-12,9.83004612196045e-10,"AL691420.1","Down"
"ENSG00000208892.1",2.17322028491371,-2.91522843084459,0.420922873430606,-6.92580188642373,4.33512796287527e-12,1.04027401971791e-09,"SNORA49","Down"
"ENSG00000106633.17",15.5859533105052,-1.13539440658168,0.164087700249724,-6.91943640415295,4.53443988883462e-12,1.08158609899304e-09,"GCK","Down"
"ENSG00000253376.2",3.9116716639067,-2.6700945407429,0.386367315608149,-6.91076711947056,4.82039832332629e-12,1.14295087387726e-09,"AC012103.1","Down"
"ENSG00000105642.15",23.9499259426378,-1.01821770482596,0.148154615954296,-6.87266946269208,6.30114558748654e-12,1.48520611439017e-09,"KCNN1","Down"
"ENSG00000185269.12",415.222741691165,-1.49155672237099,0.21708857119941,-6.8707289109241,6.38746758898415e-12,1.49669637611526e-09,"NOTUM","Down"
"ENSG00000179331.3",40.7633780833138,-0.953520214786808,0.138851931682884,-6.86717284541994,6.54867080035971e-12,1.52549562959958e-09,"RAB39A","Not significant"
"ENSG00000186075.13",2.9175282144858,-1.97083473470175,0.287164053389747,-6.86309693514067,6.7383467839844e-12,1.56055410344904e-09,"ZPBP2","Down"
"ENSG00000110786.18",9.80805783639842,-1.11952790994734,0.163351030533156,-6.85350993068948,7.20596470148546e-12,1.65920461224839e-09,"PTPN5","Down"
"ENSG00000004948.16",45.9129541521813,1.34914768043622,0.197123858088925,6.84416231254768,7.69246637788108e-12,1.7410324187302e-09,"CALCR","Up"
